"","group","subject","item","region","measure","sort","condition","skips","rawdata","nozero","ambiguity","continuation","ambiguity_a","continuation_a","group_a"
"26896","Native","Native 1",17,"spillover","tt","spillover tt",1,0,367,367,"Ambiguous","Consistent",0.5,-0.5,-0.5
"26897","Native","Native 1",21,"spillover","tt","spillover tt",1,0,252,252,"Ambiguous","Consistent",0.5,-0.5,-0.5
"26901","Native","Native 1",24,"spillover","tt","spillover tt",4,0,794,794,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"26903","Native","Native 1",14,"spillover","tt","spillover tt",2,0,377,377,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"26904","Native","Native 1",11,"spillover","tt","spillover tt",3,0,1083,1083,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"26905","Native","Native 1",9,"spillover","tt","spillover tt",1,0,1256,1256,"Ambiguous","Consistent",0.5,-0.5,-0.5
"26909","Native","Native 1",5,"spillover","tt","spillover tt",1,0,1041,1041,"Ambiguous","Consistent",0.5,-0.5,-0.5
"26910","Native","Native 1",2,"spillover","tt","spillover tt",2,0,380,380,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"26913","Native","Native 1",18,"spillover","tt","spillover tt",2,0,610,610,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"26918","Native","Native 2",20,"spillover","tt","spillover tt",1,0,1316,1316,"Ambiguous","Consistent",0.5,-0.5,-0.5
"26919","Native","Native 2",5,"spillover","tt","spillover tt",2,0,733,733,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"26920","Native","Native 2",12,"spillover","tt","spillover tt",1,0,179,179,"Ambiguous","Consistent",0.5,-0.5,-0.5
"26921","Native","Native 2",2,"spillover","tt","spillover tt",3,0,1456,1456,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"26922","Native","Native 2",9,"spillover","tt","spillover tt",2,0,987,987,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"26926","Native","Native 2",16,"spillover","tt","spillover tt",1,0,533,533,"Ambiguous","Consistent",0.5,-0.5,-0.5
"26927","Native","Native 2",1,"spillover","tt","spillover tt",2,0,892,892,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"26930","Native","Native 2",13,"spillover","tt","spillover tt",2,0,397,397,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"26931","Native","Native 2",10,"spillover","tt","spillover tt",3,0,1098,1098,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"26936","Native","Native 2",7,"spillover","tt","spillover tt",4,0,1719,1719,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"26939","Native","Native 2",24,"spillover","tt","spillover tt",1,0,588,588,"Ambiguous","Consistent",0.5,-0.5,-0.5
"26942","Native","Native 2",23,"spillover","tt","spillover tt",4,0,515,515,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"26943","Native","Native 2",4,"spillover","tt","spillover tt",1,0,650,650,"Ambiguous","Consistent",0.5,-0.5,-0.5
"26946","Native","Native 2",19,"spillover","tt","spillover tt",4,0,1310,1310,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"26947","Native","Native 2",22,"spillover","tt","spillover tt",3,0,399,399,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"26950","Native","Native 2",8,"spillover","tt","spillover tt",1,0,218,218,"Ambiguous","Consistent",0.5,-0.5,-0.5
"26951","Native","Native 2",3,"spillover","tt","spillover tt",4,0,702,702,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"26952","Native","Native 2",17,"spillover","tt","spillover tt",2,0,590,590,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"26955","Native","Native 2",21,"spillover","tt","spillover tt",2,0,463,463,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"26956","Native","Native 2",14,"spillover","tt","spillover tt",3,0,624,624,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"26957","Native","Native 2",18,"spillover","tt","spillover tt",3,0,382,382,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"26959","Native","Native 2",6,"spillover","tt","spillover tt",3,0,556,556,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"26961","Native","Native 2",11,"spillover","tt","spillover tt",4,1,0,NA,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"26962","Native","Native 2",15,"spillover","tt","spillover tt",4,0,807,807,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"26965","Native","Native 3",18,"spillover","tt","spillover tt",4,0,922,922,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"26968","Native","Native 3",4,"spillover","tt","spillover tt",2,0,753,753,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"26972","Native","Native 3",15,"spillover","tt","spillover tt",1,0,425,425,"Ambiguous","Consistent",0.5,-0.5,-0.5
"26973","Native","Native 3",10,"spillover","tt","spillover tt",4,0,1242,1242,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"26974","Native","Native 3",23,"spillover","tt","spillover tt",1,0,1964,1964,"Ambiguous","Consistent",0.5,-0.5,-0.5
"26975","Native","Native 3",17,"spillover","tt","spillover tt",3,0,598,598,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"26977","Native","Native 3",9,"spillover","tt","spillover tt",3,0,1294,1294,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"26978","Native","Native 3",22,"spillover","tt","spillover tt",4,0,422,422,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"26987","Native","Native 3",13,"spillover","tt","spillover tt",3,0,874,874,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"26988","Native","Native 3",1,"spillover","tt","spillover tt",3,0,681,681,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"26989","Native","Native 3",5,"spillover","tt","spillover tt",3,0,1391,1391,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"26991","Native","Native 3",11,"spillover","tt","spillover tt",1,0,881,881,"Ambiguous","Consistent",0.5,-0.5,-0.5
"26992","Native","Native 3",16,"spillover","tt","spillover tt",2,0,185,185,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"26993","Native","Native 3",6,"spillover","tt","spillover tt",4,0,572,572,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"26994","Native","Native 3",21,"spillover","tt","spillover tt",3,0,263,263,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"26995","Native","Native 3",3,"spillover","tt","spillover tt",1,0,944,944,"Ambiguous","Consistent",0.5,-0.5,-0.5
"26997","Native","Native 3",7,"spillover","tt","spillover tt",1,0,1989,1989,"Ambiguous","Consistent",0.5,-0.5,-0.5
"27002","Native","Native 3",14,"spillover","tt","spillover tt",4,0,396,396,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"27003","Native","Native 3",19,"spillover","tt","spillover tt",1,0,433,433,"Ambiguous","Consistent",0.5,-0.5,-0.5
"27004","Native","Native 3",20,"spillover","tt","spillover tt",2,0,800,800,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"27006","Native","Native 3",8,"spillover","tt","spillover tt",2,0,398,398,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"27007","Native","Native 3",2,"spillover","tt","spillover tt",4,0,708,708,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"27009","Native","Native 3",24,"spillover","tt","spillover tt",2,0,429,429,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"27010","Native","Native 3",12,"spillover","tt","spillover tt",2,0,1110,1110,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"27011","Native","Native 4",5,"spillover","tt","spillover tt",4,0,568,568,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"27012","Native","Native 4",10,"spillover","tt","spillover tt",1,0,334,334,"Ambiguous","Consistent",0.5,-0.5,-0.5
"27015","Native","Native 4",12,"spillover","tt","spillover tt",3,0,689,689,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"27016","Native","Native 4",14,"spillover","tt","spillover tt",1,0,899,899,"Ambiguous","Consistent",0.5,-0.5,-0.5
"27019","Native","Native 4",11,"spillover","tt","spillover tt",2,0,1144,1144,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"27021","Native","Native 4",18,"spillover","tt","spillover tt",1,0,1080,1080,"Ambiguous","Consistent",0.5,-0.5,-0.5
"27022","Native","Native 4",7,"spillover","tt","spillover tt",2,0,901,901,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"27024","Native","Native 4",20,"spillover","tt","spillover tt",3,0,591,591,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"27025","Native","Native 4",22,"spillover","tt","spillover tt",1,0,351,351,"Ambiguous","Consistent",0.5,-0.5,-0.5
"27028","Native","Native 4",16,"spillover","tt","spillover tt",3,0,579,579,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"27029","Native","Native 4",17,"spillover","tt","spillover tt",4,0,658,658,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"27033","Native","Native 4",2,"spillover","tt","spillover tt",1,0,1758,1758,"Ambiguous","Consistent",0.5,-0.5,-0.5
"27034","Native","Native 4",8,"spillover","tt","spillover tt",3,0,744,744,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"27043","Native","Native 4",23,"spillover","tt","spillover tt",2,0,846,846,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"27044","Native","Native 4",4,"spillover","tt","spillover tt",3,0,1335,1335,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"27046","Native","Native 4",21,"spillover","tt","spillover tt",4,0,251,251,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"27047","Native","Native 4",9,"spillover","tt","spillover tt",4,0,1257,1257,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"27050","Native","Native 4",3,"spillover","tt","spillover tt",2,0,1214,1214,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"27051","Native","Native 4",1,"spillover","tt","spillover tt",4,0,345,345,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"27052","Native","Native 4",19,"spillover","tt","spillover tt",2,0,557,557,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"27053","Native","Native 4",13,"spillover","tt","spillover tt",4,0,1076,1076,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"27054","Native","Native 4",6,"spillover","tt","spillover tt",1,0,1745,1745,"Ambiguous","Consistent",0.5,-0.5,-0.5
"27055","Native","Native 4",24,"spillover","tt","spillover tt",3,0,432,432,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"27057","Native","Native 4",15,"spillover","tt","spillover tt",2,0,1032,1032,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"27059","Native","Native 5",13,"spillover","tt","spillover tt",1,0,565,565,"Ambiguous","Consistent",0.5,-0.5,-0.5
"27060","Native","Native 5",6,"spillover","tt","spillover tt",2,0,173,173,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"27061","Native","Native 5",21,"spillover","tt","spillover tt",1,0,525,525,"Ambiguous","Consistent",0.5,-0.5,-0.5
"27062","Native","Native 5",24,"spillover","tt","spillover tt",4,0,693,693,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"27067","Native","Native 5",11,"spillover","tt","spillover tt",3,0,317,317,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"27068","Native","Native 5",18,"spillover","tt","spillover tt",2,0,241,241,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"27070","Native","Native 5",16,"spillover","tt","spillover tt",4,0,185,185,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"27072","Native","Native 5",7,"spillover","tt","spillover tt",3,0,686,686,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"27079","Native","Native 5",3,"spillover","tt","spillover tt",3,0,715,715,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"27084","Native","Native 5",14,"spillover","tt","spillover tt",2,0,583,583,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"27085","Native","Native 5",20,"spillover","tt","spillover tt",4,0,638,638,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"27086","Native","Native 5",2,"spillover","tt","spillover tt",2,0,268,268,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"27087","Native","Native 5",8,"spillover","tt","spillover tt",4,0,349,349,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"27089","Native","Native 5",15,"spillover","tt","spillover tt",3,0,254,254,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"27092","Native","Native 5",10,"spillover","tt","spillover tt",2,0,161,161,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"27096","Native","Native 5",23,"spillover","tt","spillover tt",3,0,384,384,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"27097","Native","Native 5",4,"spillover","tt","spillover tt",4,0,362,362,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"27099","Native","Native 5",9,"spillover","tt","spillover tt",1,0,574,574,"Ambiguous","Consistent",0.5,-0.5,-0.5
"27100","Native","Native 5",17,"spillover","tt","spillover tt",1,0,436,436,"Ambiguous","Consistent",0.5,-0.5,-0.5
"27101","Native","Native 5",12,"spillover","tt","spillover tt",4,0,606,606,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"27102","Native","Native 5",22,"spillover","tt","spillover tt",2,0,327,327,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"27103","Native","Native 5",5,"spillover","tt","spillover tt",1,0,409,409,"Ambiguous","Consistent",0.5,-0.5,-0.5
"27104","Native","Native 5",19,"spillover","tt","spillover tt",3,0,308,308,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"27105","Native","Native 5",1,"spillover","tt","spillover tt",1,0,596,596,"Ambiguous","Consistent",0.5,-0.5,-0.5
"27107","Native","Native 6",21,"spillover","tt","spillover tt",2,0,272,272,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"27110","Native","Native 6",15,"spillover","tt","spillover tt",4,0,417,417,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"27111","Native","Native 6",6,"spillover","tt","spillover tt",3,0,383,383,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"27113","Native","Native 6",19,"spillover","tt","spillover tt",4,0,956,956,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"27121","Native","Native 6",10,"spillover","tt","spillover tt",3,0,426,426,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"27123","Native","Native 6",24,"spillover","tt","spillover tt",1,0,764,764,"Ambiguous","Consistent",0.5,-0.5,-0.5
"27124","Native","Native 6",5,"spillover","tt","spillover tt",2,0,579,579,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"27125","Native","Native 6",2,"spillover","tt","spillover tt",3,0,140,140,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"27126","Native","Native 6",14,"spillover","tt","spillover tt",3,0,626,626,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"27129","Native","Native 6",18,"spillover","tt","spillover tt",3,0,280,280,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"27131","Native","Native 6",7,"spillover","tt","spillover tt",4,0,776,776,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"27133","Native","Native 6",17,"spillover","tt","spillover tt",2,0,312,312,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"27134","Native","Native 6",23,"spillover","tt","spillover tt",4,0,350,350,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"27135","Native","Native 6",8,"spillover","tt","spillover tt",1,0,365,365,"Ambiguous","Consistent",0.5,-0.5,-0.5
"27139","Native","Native 6",3,"spillover","tt","spillover tt",4,0,650,650,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"27140","Native","Native 6",20,"spillover","tt","spillover tt",1,0,895,895,"Ambiguous","Consistent",0.5,-0.5,-0.5
"27141","Native","Native 6",16,"spillover","tt","spillover tt",1,0,343,343,"Ambiguous","Consistent",0.5,-0.5,-0.5
"27143","Native","Native 6",4,"spillover","tt","spillover tt",1,0,376,376,"Ambiguous","Consistent",0.5,-0.5,-0.5
"27144","Native","Native 6",13,"spillover","tt","spillover tt",2,0,330,330,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"27145","Native","Native 6",9,"spillover","tt","spillover tt",2,0,868,868,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"27149","Native","Native 6",22,"spillover","tt","spillover tt",3,0,293,293,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"27150","Native","Native 6",11,"spillover","tt","spillover tt",4,0,199,199,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"27152","Native","Native 6",1,"spillover","tt","spillover tt",2,0,1162,1162,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"27154","Native","Native 6",12,"spillover","tt","spillover tt",1,0,390,390,"Ambiguous","Consistent",0.5,-0.5,-0.5
"27158","Native","Native 7",20,"spillover","tt","spillover tt",2,0,650,650,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"27159","Native","Native 7",3,"spillover","tt","spillover tt",1,0,1022,1022,"Ambiguous","Consistent",0.5,-0.5,-0.5
"27161","Native","Native 7",9,"spillover","tt","spillover tt",3,0,418,418,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"27162","Native","Native 7",1,"spillover","tt","spillover tt",3,0,368,368,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"27163","Native","Native 7",7,"spillover","tt","spillover tt",1,0,403,403,"Ambiguous","Consistent",0.5,-0.5,-0.5
"27169","Native","Native 7",15,"spillover","tt","spillover tt",1,0,575,575,"Ambiguous","Consistent",0.5,-0.5,-0.5
"27171","Native","Native 7",12,"spillover","tt","spillover tt",2,0,582,582,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"27172","Native","Native 7",24,"spillover","tt","spillover tt",2,0,650,650,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"27175","Native","Native 7",22,"spillover","tt","spillover tt",4,0,928,928,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"27176","Native","Native 7",8,"spillover","tt","spillover tt",2,0,1580,1580,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"27177","Native","Native 7",6,"spillover","tt","spillover tt",4,0,323,323,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"27178","Native","Native 7",16,"spillover","tt","spillover tt",2,0,589,589,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"27181","Native","Native 7",18,"spillover","tt","spillover tt",4,0,311,311,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"27182","Native","Native 7",2,"spillover","tt","spillover tt",4,0,730,730,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"27185","Native","Native 7",11,"spillover","tt","spillover tt",1,0,656,656,"Ambiguous","Consistent",0.5,-0.5,-0.5
"27187","Native","Native 7",14,"spillover","tt","spillover tt",4,0,951,951,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"27188","Native","Native 7",13,"spillover","tt","spillover tt",3,0,798,798,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"27190","Native","Native 7",5,"spillover","tt","spillover tt",3,0,417,417,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"27192","Native","Native 7",19,"spillover","tt","spillover tt",1,0,410,410,"Ambiguous","Consistent",0.5,-0.5,-0.5
"27196","Native","Native 7",21,"spillover","tt","spillover tt",3,0,298,298,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"27198","Native","Native 7",23,"spillover","tt","spillover tt",1,0,733,733,"Ambiguous","Consistent",0.5,-0.5,-0.5
"27199","Native","Native 7",4,"spillover","tt","spillover tt",2,0,748,748,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"27200","Native","Native 7",17,"spillover","tt","spillover tt",3,0,733,733,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"27202","Native","Native 7",10,"spillover","tt","spillover tt",4,0,499,499,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"27205","Native","Native 8",10,"spillover","tt","spillover tt",1,0,161,161,"Ambiguous","Consistent",0.5,-0.5,-0.5
"27206","Native","Native 8",6,"spillover","tt","spillover tt",1,0,157,157,"Ambiguous","Consistent",0.5,-0.5,-0.5
"27207","Native","Native 8",9,"spillover","tt","spillover tt",4,0,638,638,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"27208","Native","Native 8",12,"spillover","tt","spillover tt",3,0,330,330,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"27209","Native","Native 8",15,"spillover","tt","spillover tt",2,0,366,366,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"27210","Native","Native 8",8,"spillover","tt","spillover tt",3,0,657,657,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"27216","Native","Native 8",22,"spillover","tt","spillover tt",1,0,258,258,"Ambiguous","Consistent",0.5,-0.5,-0.5
"27218","Native","Native 8",16,"spillover","tt","spillover tt",3,0,674,674,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"27220","Native","Native 8",18,"spillover","tt","spillover tt",1,0,197,197,"Ambiguous","Consistent",0.5,-0.5,-0.5
"27224","Native","Native 8",4,"spillover","tt","spillover tt",3,0,960,960,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"27225","Native","Native 8",17,"spillover","tt","spillover tt",4,0,613,613,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"27226","Native","Native 8",13,"spillover","tt","spillover tt",4,0,999,999,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"27227","Native","Native 8",5,"spillover","tt","spillover tt",4,0,2033,2033,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"27230","Native","Native 8",14,"spillover","tt","spillover tt",1,0,361,361,"Ambiguous","Consistent",0.5,-0.5,-0.5
"27232","Native","Native 8",20,"spillover","tt","spillover tt",3,0,503,503,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"27234","Native","Native 8",7,"spillover","tt","spillover tt",2,0,585,585,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"27235","Native","Native 8",19,"spillover","tt","spillover tt",2,0,656,656,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"27237","Native","Native 8",11,"spillover","tt","spillover tt",2,0,210,210,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"27238","Native","Native 8",3,"spillover","tt","spillover tt",2,0,365,365,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"27239","Native","Native 8",23,"spillover","tt","spillover tt",2,0,219,219,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"27245","Native","Native 8",1,"spillover","tt","spillover tt",4,0,854,854,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"27247","Native","Native 8",2,"spillover","tt","spillover tt",1,0,329,329,"Ambiguous","Consistent",0.5,-0.5,-0.5
"27248","Native","Native 8",24,"spillover","tt","spillover tt",3,0,1226,1226,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"27250","Native","Native 8",21,"spillover","tt","spillover tt",4,0,608,608,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"27251","Native","Native 9",4,"spillover","tt","spillover tt",4,0,1076,1076,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"27257","Native","Native 9",2,"spillover","tt","spillover tt",2,0,763,763,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"27259","Native","Native 9",19,"spillover","tt","spillover tt",3,0,1067,1067,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"27260","Native","Native 9",7,"spillover","tt","spillover tt",3,0,1345,1345,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"27262","Native","Native 9",14,"spillover","tt","spillover tt",2,0,1335,1335,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"27264","Native","Native 9",21,"spillover","tt","spillover tt",1,0,766,766,"Ambiguous","Consistent",0.5,-0.5,-0.5
"27267","Native","Native 9",12,"spillover","tt","spillover tt",4,0,1217,1217,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"27271","Native","Native 9",20,"spillover","tt","spillover tt",4,0,2070,2070,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"27272","Native","Native 9",23,"spillover","tt","spillover tt",3,0,1196,1196,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"27273","Native","Native 9",24,"spillover","tt","spillover tt",4,0,1283,1283,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"27275","Native","Native 9",1,"spillover","tt","spillover tt",1,0,666,666,"Ambiguous","Consistent",0.5,-0.5,-0.5
"27276","Native","Native 9",22,"spillover","tt","spillover tt",2,0,412,412,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"27277","Native","Native 9",5,"spillover","tt","spillover tt",1,0,459,459,"Ambiguous","Consistent",0.5,-0.5,-0.5
"27282","Native","Native 9",18,"spillover","tt","spillover tt",2,0,345,345,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"27283","Native","Native 9",8,"spillover","tt","spillover tt",4,0,1381,1381,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"27287","Native","Native 9",3,"spillover","tt","spillover tt",3,0,2964,2964,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"27288","Native","Native 9",13,"spillover","tt","spillover tt",1,0,974,974,"Ambiguous","Consistent",0.5,-0.5,-0.5
"27290","Native","Native 9",11,"spillover","tt","spillover tt",3,0,513,513,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"27293","Native","Native 9",9,"spillover","tt","spillover tt",1,0,754,754,"Ambiguous","Consistent",0.5,-0.5,-0.5
"27294","Native","Native 9",16,"spillover","tt","spillover tt",4,0,218,218,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"27295","Native","Native 9",15,"spillover","tt","spillover tt",3,0,606,606,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"27296","Native","Native 9",6,"spillover","tt","spillover tt",2,0,450,450,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"27297","Native","Native 9",17,"spillover","tt","spillover tt",1,0,387,387,"Ambiguous","Consistent",0.5,-0.5,-0.5
